id,url,title,genres,averageRating,numVotes,releaseYear
tt7218518,https://www.imdb.com/title/tt7218518/,"Pad Man","[""Comedy"", ""Drama""]",7.9,29667,2018
tt0051378,https://www.imdb.com/title/tt0051378/,"Elevator to the Gallows","[""Crime"", ""Drama"", ""Thriller""]",7.9,29357,1958
tt0065531,https://www.imdb.com/title/tt0065531/,"The Red Circle","[""Crime"", ""Drama"", ""Thriller""]",7.9,29260,1970
tt0037913,https://www.imdb.com/title/tt0037913/,"Mildred Pierce","[""Crime"", ""Drama"", ""Film-Noir""]",7.9,29234,1945
tt0034240,https://www.imdb.com/title/tt0034240/,"Sullivan's Travels","[""Adventure"", ""Comedy"", ""Drama""]",7.9,29074,1941
tt0038348,https://www.imdb.com/title/tt0038348/,"Beauty and the Beast","[""Drama"", ""Fantasy"", ""Romance""]",7.9,28505,1946
tt7294534,https://www.imdb.com/title/tt7294534/,"Arjun Reddy","[""Action"", ""Drama"", ""Romance""]",7.9,28188,2017
tt1702014,https://www.imdb.com/title/tt1702014/,"The Way He Looks","[""Drama"", ""Romance""]",7.9,28097,2014
tt0055499,https://www.imdb.com/title/tt0055499/,"Through a Glass Darkly","[""Drama""]",7.9,27798,1961
tt0028010,https://www.imdb.com/title/tt0028010/,"My Man Godfrey","[""Comedy"", ""Drama"", ""Romance""]",7.9,26955,1936
tt0096257,https://www.imdb.com/title/tt0096257/,"The Thin Blue Line","[""Crime"", ""Documentary""]",7.9,26491,1988
tt0860906,https://www.imdb.com/title/tt0860906/,"Evangelion: 2.0 You Can (Not) Advance","[""Action"", ""Animation"", ""Drama""]",7.9,25713,2009
tt0054130,https://www.imdb.com/title/tt0054130/,"La Notte","[""Drama""]",7.9,24606,1961
tt2882328,https://www.imdb.com/title/tt2882328/,Ugly,"[""Crime"", ""Drama"", ""Mystery""]",7.9,23893,2013
tt5804038,https://www.imdb.com/title/tt5804038/,"I Am Not Your Negro","[""Documentary"", ""History""]",7.9,23820,2016
tt0029870,https://www.imdb.com/title/tt0029870/,"Angels with Dirty Faces","[""Crime"", ""Drama"", ""Film-Noir""]",7.9,23565,1938
tt0064541,https://www.imdb.com/title/tt0064541/,Kes,"[""Drama"", ""Family""]",7.9,23389,1969
tt0055256,https://www.imdb.com/title/tt0055256/,"One, Two, Three","[""Comedy""]",7.9,23339,1961
tt0092048,https://www.imdb.com/title/tt0092048/,Tampopo,"[""Comedy""]",7.9,23286,1985
tt30970235,https://www.imdb.com/title/tt30970235/,"Article 370","[""Action"", ""Drama"", ""Thriller""]",7.9,22936,2024
tt0058430,https://www.imdb.com/title/tt0058430/,Onibaba,"[""Drama"", ""Horror"", ""Thriller""]",7.9,22731,1964
tt1277737,https://www.imdb.com/title/tt1277737/,"The Stoning of Soraya M.","[""Drama""]",7.9,22071,2008
tt0051411,https://www.imdb.com/title/tt0051411/,"The Big Country","[""Drama"", ""Romance"", ""Western""]",7.9,21645,1958
tt0060474,https://www.imdb.com/title/tt0060474/,"Don't Look Now... We're Being Shot At!","[""Adventure"", ""Comedy"", ""War""]",7.9,20649,1966
tt0058279,https://www.imdb.com/title/tt0058279/,Kwaidan,"[""Drama"", ""Fantasy"", ""Horror""]",7.9,20600,1964
tt8430054,https://www.imdb.com/title/tt8430054/,Flee,"[""Animation"", ""Biography"", ""Documentary""]",7.9,19962,2021
tt0035140,https://www.imdb.com/title/tt0035140/,"Now, Voyager","[""Drama"", ""Romance""]",7.9,19392,1942
tt0118147,https://www.imdb.com/title/tt0118147/,"When We Were Kings","[""Documentary"", ""Sport""]",7.9,19351,1996
tt1087578,https://www.imdb.com/title/tt1087578/,"Still Walking","[""Drama""]",7.9,19200,2008
tt0118751,https://www.imdb.com/title/tt0118751/,Border,"[""Action"", ""Drama"", ""History""]",7.9,17981,1997
tt0051994,https://www.imdb.com/title/tt0051994/,"A Night to Remember","[""Drama"", ""History""]",7.9,17621,1958
tt1157605,https://www.imdb.com/title/tt1157605/,Anvil,"[""Biography"", ""Documentary"", ""Drama""]",7.9,16978,2008
tt0023622,https://www.imdb.com/title/tt0023622/,"Trouble in Paradise","[""Comedy"", ""Crime"", ""Romance""]",7.9,16472,1932
tt0200654,https://www.imdb.com/title/tt0200654/,"On Board","[""Crime"", ""Drama""]",7.9,16415,1998
tt0031867,https://www.imdb.com/title/tt0031867/,"The Roaring Twenties","[""Crime"", ""Drama"", ""Film-Noir""]",7.9,16047,1939
tt0988108,https://www.imdb.com/title/tt0988108/,"The Class","[""Drama""]",7.9,16026,2007
tt11772746,https://www.imdb.com/title/tt11772746/,Thiruchitrambalam,"[""Comedy"", ""Drama"", ""Musical""]",7.9,15934,2022
tt0042788,https://www.imdb.com/title/tt0042788/,"Night and the City","[""Crime"", ""Film-Noir"", ""Sport""]",7.9,15603,1950
tt19653180,https://www.imdb.com/title/tt19653180/,"Leila's Brothers","[""Drama""]",7.9,15151,2022
tt11790780,https://www.imdb.com/title/tt11790780/,"The Alpinist","[""Biography"", ""Documentary""]",7.9,15070,2021
tt0156794,https://www.imdb.com/title/tt0156794/,"Eternity and a Day","[""Drama""]",7.9,14842,1998
tt0393597,https://www.imdb.com/title/tt0393597/,Earth,"[""Documentary""]",7.9,14781,2007
tt1183919,https://www.imdb.com/title/tt1183919/,Marley,"[""Biography"", ""Documentary"", ""Music""]",7.9,14641,2012
tt0055913,https://www.imdb.com/title/tt0055913/,"Divorce Italian Style","[""Comedy"", ""Drama"", ""Romance""]",7.9,14525,1961
tt0089603,https://www.imdb.com/title/tt0089603/,"Mishima: A Life in Four Chapters","[""Biography"", ""Drama""]",7.9,14397,1985
tt0222012,https://www.imdb.com/title/tt0222012/,"Hey Ram","[""Crime"", ""Drama"", ""History""]",7.9,14231,2000
tt0091341,https://www.imdb.com/title/tt0091341/,Kin-dza-dza!,"[""Comedy"", ""Drama"", ""Sci-Fi""]",7.9,14052,1986
tt0040536,https://www.imdb.com/title/tt0040536/,"Letter from an Unknown Woman","[""Drama"", ""Romance""]",7.9,13971,1948
tt0023563,https://www.imdb.com/title/tt0023563/,"The Testament of Dr. Mabuse","[""Crime"", ""Mystery"", ""Thriller""]",7.9,13779,1933
tt0069687,https://www.imdb.com/title/tt0069687/,"Alice in the Cities","[""Drama""]",7.9,13742,1974
tt4309356,https://www.imdb.com/title/tt4309356/,Ivy,"[""Drama"", ""Fantasy"", ""Thriller""]",7.9,13741,2015
tt0041719,https://www.imdb.com/title/tt0041719/,Orpheus,"[""Drama"", ""Fantasy"", ""Romance""]",7.9,13662,1950
tt1077248,https://www.imdb.com/title/tt1077248/,"Johnny Gaddaar","[""Crime"", ""Drama"", ""Thriller""]",7.9,13389,2007
tt0033836,https://www.imdb.com/title/tt0033836/,"The Little Foxes","[""Drama"", ""Romance""]",7.9,13347,1941
tt8108200,https://www.imdb.com/title/tt8108200/,Sonchiriya,"[""Action"", ""Crime"", ""Drama""]",7.9,13160,2019
tt30796448,https://www.imdb.com/title/tt30796448/,"The Greatest Night in Pop","[""Documentary"", ""Music""]",7.9,13074,2024
tt5221894,https://www.imdb.com/title/tt5221894/,"The Other Me","[""Crime"", ""Drama"", ""Mystery""]",7.9,13002,2016
tt3614516,https://www.imdb.com/title/tt3614516/,"Ankhon Dekhi","[""Comedy"", ""Drama""]",7.9,12993,2013
tt0051383,https://www.imdb.com/title/tt0051383/,"Auntie Mame","[""Comedy"", ""Drama"", ""Romance""]",7.9,12918,1958
tt0079672,https://www.imdb.com/title/tt0079672/,"Opening Night","[""Drama""]",7.9,12701,1977
tt0301727,https://www.imdb.com/title/tt0301727/,"Winged Migration","[""Documentary""]",7.9,12430,2001
tt0060277,https://www.imdb.com/title/tt0060277/,"The Sword of Doom","[""Action"", ""Drama""]",7.9,12339,1966
tt0052216,https://www.imdb.com/title/tt0052216/,"Big Deal on Madonna Street","[""Comedy"", ""Crime""]",7.9,11777,1958
tt0117040,https://www.imdb.com/title/tt0117040/,Microcosmos,"[""Documentary""]",7.9,11772,1996
tt0031385,https://www.imdb.com/title/tt0031385/,"Goodbye, Mr. Chips","[""Drama"", ""Romance""]",7.9,11730,1939
tt11833648,https://www.imdb.com/title/tt11833648/,"The Book of Sun","[""Comedy""]",7.9,11649,2020
tt0074360,https://www.imdb.com/title/tt0074360/,"Cría Cuervos","[""Drama""]",7.9,11613,1976
tt0113703,https://www.imdb.com/title/tt0113703/,"Love Letter","[""Drama"", ""Romance""]",7.9,11411,1995
tt0046022,https://www.imdb.com/title/tt0046022/,"The Earrings of Madame De...","[""Drama"", ""Romance""]",7.9,11312,1953
tt0997246,https://www.imdb.com/title/tt0997246/,"The Song of Sparrows","[""Drama"", ""Family""]",7.9,11267,2008
tt0028691,https://www.imdb.com/title/tt0028691/,"Captains Courageous","[""Adventure"", ""Drama"", ""Family""]",7.9,11147,1937
tt2130321,https://www.imdb.com/title/tt2130321/,"West of Memphis","[""Crime"", ""Documentary""]",7.9,11105,2012
tt0814075,https://www.imdb.com/title/tt0814075/,"Deliver Us from Evil","[""Crime"", ""Documentary""]",7.9,10937,2006
tt0061065,https://www.imdb.com/title/tt0061065/,"The Face of Another","[""Drama"", ""Sci-Fi"", ""Thriller""]",7.9,10785,1966
tt0436231,https://www.imdb.com/title/tt0436231/,"The Devil and Daniel Johnston","[""Biography"", ""Documentary"", ""Music""]",7.9,10615,2005
tt0478813,https://www.imdb.com/title/tt0478813/,"The Trap","[""Crime"", ""Drama"", ""Thriller""]",7.9,10436,2007
tt0096028,https://www.imdb.com/title/tt0096028/,"Salaam Bombay!","[""Crime"", ""Drama""]",7.9,10254,1988
tt0061589,https://www.imdb.com/title/tt0061589/,"Bob Dylan: Dont Look Back","[""Documentary"", ""Music""]",7.9,10142,1967
tt2488496,https://www.imdb.com/title/tt2488496/,"Star Wars: Episode VII - The Force Awakens","[""Action"", ""Adventure"", ""Sci-Fi""]",7.8,985242,2015
tt0903624,https://www.imdb.com/title/tt0903624/,"The Hobbit: An Unexpected Journey","[""Adventure"", ""Fantasy""]",7.8,886582,2012
tt3498820,https://www.imdb.com/title/tt3498820/,"Captain America: Civil War","[""Action"", ""Sci-Fi""]",7.8,867165,2016
tt1877830,https://www.imdb.com/title/tt1877830/,"The Batman","[""Action"", ""Crime"", ""Drama""]",7.8,820926,2022
tt1285016,https://www.imdb.com/title/tt1285016/,"The Social Network","[""Biography"", ""Drama""]",7.8,772067,2010
tt5013056,https://www.imdb.com/title/tt5013056/,Dunkirk,"[""Action"", ""Drama"", ""History""]",7.8,753940,2017
tt1074638,https://www.imdb.com/title/tt1074638/,Skyfall,"[""Action"", ""Adventure"", ""Thriller""]",7.8,739178,2012
tt5052448,https://www.imdb.com/title/tt5052448/,"Get Out","[""Horror"", ""Mystery"", ""Thriller""]",7.8,727826,2017
tt0780504,https://www.imdb.com/title/tt0780504/,Drive,"[""Action"", ""Drama""]",7.8,718272,2011
tt1170358,https://www.imdb.com/title/tt1170358/,"The Hobbit: The Desolation of Smaug","[""Adventure"", ""Fantasy""]",7.8,717235,2013
tt0421715,https://www.imdb.com/title/tt0421715/,"The Curious Case of Benjamin Button","[""Drama"", ""Fantasy"", ""Romance""]",7.8,706293,2008
tt3748528,https://www.imdb.com/title/tt3748528/,"Rogue One: A Star Wars Story","[""Action"", ""Adventure"", ""Sci-Fi""]",7.8,699192,2016
tt3460252,https://www.imdb.com/title/tt3460252/,"The Hateful Eight","[""Crime"", ""Drama"", ""Mystery""]",7.8,672584,2015
tt0162222,https://www.imdb.com/title/tt0162222/,"Cast Away","[""Adventure"", ""Drama"", ""Romance""]",7.8,649945,2000
tt0332280,https://www.imdb.com/title/tt0332280/,"The Notebook","[""Drama"", ""Romance""]",7.8,635185,2004
tt2872718,https://www.imdb.com/title/tt2872718/,Nightcrawler,"[""Crime"", ""Drama"", ""Thriller""]",7.8,618078,2014
tt0258463,https://www.imdb.com/title/tt0258463/,"The Bourne Identity","[""Action"", ""Mystery"", ""Thriller""]",7.8,584765,2002
tt0096874,https://www.imdb.com/title/tt0096874/,"Back to the Future Part II","[""Adventure"", ""Comedy"", ""Sci-Fi""]",7.8,584062,1989
tt6710474,https://www.imdb.com/title/tt6710474/,"Everything Everywhere All at Once","[""Action"", ""Adventure"", ""Comedy""]",7.8,553881,2022
tt0425112,https://www.imdb.com/title/tt0425112/,"Hot Fuzz","[""Action"", ""Comedy"", ""Mystery""]",7.8,543305,2007
tt0449059,https://www.imdb.com/title/tt0449059/,"Little Miss Sunshine","[""Comedy"", ""Drama""]",7.8,526216,2006
tt2245084,https://www.imdb.com/title/tt2245084/,"Big Hero 6","[""Action"", ""Adventure"", ""Animation""]",7.8,513571,2014
tt1568346,https://www.imdb.com/title/tt1568346/,"The Girl with the Dragon Tattoo","[""Crime"", ""Drama"", ""Mystery""]",7.8,503364,2011
tt1535109,https://www.imdb.com/title/tt1535109/,"Captain Phillips","[""Action"", ""Biography"", ""Crime""]",7.8,499252,2013
tt1596363,https://www.imdb.com/title/tt1596363/,"The Big Short","[""Biography"", ""Comedy"", ""Drama""]",7.8,495597,2015
tt0139654,https://www.imdb.com/title/tt0139654/,"Training Day","[""Crime"", ""Drama"", ""Thriller""]",7.8,482303,2001
tt0325710,https://www.imdb.com/title/tt0325710/,"The Last Samurai","[""Action"", ""Drama""]",7.8,478659,2003
tt0093773,https://www.imdb.com/title/tt0093773/,Predator,"[""Action"", ""Adventure"", ""Horror""]",7.8,465580,1987
tt0765429,https://www.imdb.com/title/tt0765429/,"American Gangster","[""Biography"", ""Crime"", ""Drama""]",7.8,460696,2007
tt0087332,https://www.imdb.com/title/tt0087332/,Ghostbusters,"[""Action"", ""Comedy"", ""Fantasy""]",7.8,460452,1984
tt0088847,https://www.imdb.com/title/tt0088847/,"The Breakfast Club","[""Comedy"", ""Drama""]",7.8,445982,1985
tt1302006,https://www.imdb.com/title/tt1302006/,"The Irishman","[""Biography"", ""Crime"", ""Drama""]",7.8,440059,2019
tt8367814,https://www.imdb.com/title/tt8367814/,"The Gentlemen","[""Action"", ""Crime""]",7.8,416815,2019
tt2194499,https://www.imdb.com/title/tt2194499/,"About Time","[""Comedy"", ""Drama"", ""Fantasy""]",7.8,397797,2013
tt0091042,https://www.imdb.com/title/tt0091042/,"Ferris Bueller's Day Off","[""Comedy""]",7.8,394131,1986
tt0964517,https://www.imdb.com/title/tt0964517/,"The Fighter","[""Action"", ""Biography"", ""Drama""]",7.8,393168,2010
tt1182345,https://www.imdb.com/title/tt1182345/,Moon,"[""Drama"", ""Mystery"", ""Sci-Fi""]",7.8,380600,2009
tt1646971,https://www.imdb.com/title/tt1646971/,"How to Train Your Dragon 2","[""Action"", ""Adventure"", ""Animation""]",7.8,370825,2014
tt1748122,https://www.imdb.com/title/tt1748122/,"Moonrise Kingdom","[""Adventure"", ""Comedy"", ""Drama""]",7.8,369714,2012
tt0414387,https://www.imdb.com/title/tt0414387/,"Pride & Prejudice","[""Drama"", ""Romance""]",7.8,339003,2005
tt0472043,https://www.imdb.com/title/tt0472043/,Apocalypto,"[""Action"", ""Adventure"", ""Drama""]",7.8,336375,2006
tt0094226,https://www.imdb.com/title/tt0094226/,"The Untouchables","[""Crime"", ""Drama"", ""Thriller""]",7.8,336127,1987
tt5726616,https://www.imdb.com/title/tt5726616/,"Call Me by Your Name","[""Drama"", ""Romance""]",7.8,326285,2017
